Wall time,Step,Value
1737742648.9543023,600,-13.024675369262695
1737743569.0931292,601,-12.894685745239258
1737744489.339399,602,-13.037861824035645
1737745409.4319186,603,-13.224860191345217
1737746329.6341195,604,-13.37785530090332
1737747249.8148856,605,-13.1727933883667
1737748170.1266558,606,-13.307202339172363
1737749090.28115,607,-13.384758949279783
1737750010.4952877,608,-13.439967155456545
1737750930.4515998,609,-13.46242904663086
1737751850.5986369,610,-12.81668186187744
1737752770.891424,611,-13.175167083740234
1737753691.1578088,612,-13.358148574829102
1737754611.2376914,613,-13.34298324584961
1737755531.5713134,614,-13.188309669494627
1737756451.8690767,615,-13.503619194030762
1737757371.8143232,616,-13.16547966003418
1737758291.875582,617,-12.423611640930176
1737759212.0195909,618,-12.70008659362793
1737760132.110095,619,-12.711403846740724
1737761052.2720327,620,-13.101263046264648
1737761972.446966,621,-13.03101921081543
1737762892.7693036,622,-13.228095054626465
1737763812.9120584,623,-12.717110633850098
1737764733.0748,624,-13.249119758605955
1737765653.115431,625,-13.329846382141112
1737766573.2630558,626,-13.45659065246582
1737767493.3611257,627,-9.817377090454102
1737768413.4713469,628,-9.887962341308594
1737769333.644064,629,-10.659116744995115
1737770253.8396008,630,-12.114349365234377
1737771174.005958,631,-12.706568717956545
1737772094.2322938,632,-12.69852352142334
1737773014.4041195,633,-13.054317474365234
1737773934.7304902,634,-12.909536361694336
1737774854.470305,635,-13.016447067260742
1737775774.3941555,636,-13.051518440246582
1737776695.1835277,637,-12.67648220062256
1737777615.6344628,638,-12.936015129089355
1737778535.971711,639,-12.855956077575684
1737779456.3436935,640,-13.252659797668455
1737780376.7551663,641,-13.091389656066896
1737781297.13318,642,-13.025412559509276
1737782217.3568606,643,-12.971888542175291
1737783137.636703,644,-13.24698543548584
1737784058.071057,645,-13.29200839996338
1737784978.3684375,646,-12.45164966583252
1737785898.6015992,647,-12.122015953063965
1737786818.913088,648,-12.789143562316896
1737787739.1204782,649,-12.689898490905762
1737788659.4597125,650,-13.11646842956543
1737789579.5540092,651,-13.32493782043457
1737790499.9721863,652,-13.259958267211914
1737791420.350386,653,-13.25987434387207
1737792340.674578,654,-13.385504722595217
1737793262.646287,655,-13.19573974609375
1737794182.8602214,656,-13.481468200683594
1737795103.166951,657,-12.906551361083984
1737796023.402547,658,-13.085883140563965
1737796943.7450082,659,-13.187314987182615
1737797864.2670195,660,-13.215346336364746
1737798784.5834506,661,-13.41632843017578
1737799705.021373,662,-13.312458992004396
1737800625.396973,663,-10.11141586303711
1737801545.8622527,664,-11.495044708251951
1737802466.251624,665,-11.895560264587402
1737803386.7057524,666,-11.338294982910156
1737804307.0345,667,-10.942336082458496
1737805227.561191,668,-10.805705070495604
1737806148.1581836,669,-12.41259479522705
1737807068.6141665,670,-12.660375595092772
1737807989.0779436,671,-12.50516414642334
1737808909.3892312,672,-12.931654930114746
1737809829.3587265,673,-12.563576698303224
1737810749.3827355,674,-12.860477447509766
1737811669.3956673,675,-13.05387020111084
1737812589.8327775,676,-12.919641494750977
1737813510.2688634,677,-12.558429718017578
1737814430.7613647,678,-13.035399436950684
1737815352.6733446,679,-13.116205215454102
1737816273.0979674,680,-13.095415115356444
1737817193.5135748,681,-13.219979286193848
1737818113.9468093,682,-13.24095344543457
1737819034.2315466,683,-13.478920936584473
1737819954.722396,684,-13.298032760620115
1737820874.8161652,685,-13.03330135345459
1737821794.812963,686,-13.46975326538086
1737822715.158623,687,-13.322906494140623
1737823637.0984137,688,-13.199485778808594
1737824559.0373044,689,-12.90355110168457
1737825480.975001,690,-13.200953483581545
1737826402.853789,691,-13.171643257141112
1737827325.316856,692,-13.501914024353027
1737828247.609531,693,-13.439370155334473
1737829169.9509368,694,-13.180989265441896
1737830090.1617243,695,-13.20901584625244
1737831010.4318378,696,-13.482213973999023
1737831930.619202,697,-13.53701877593994
1737832850.7885718,698,-13.581656455993652
1737833770.9781096,699,-13.55052661895752
1737834691.2115607,700,-13.228676795959473
1737835611.3751955,701,-12.282350540161133
1737836531.7772737,702,-12.68637466430664
1737837452.1057622,703,-13.311494827270508
1737838372.361442,704,-13.46440601348877
1737839292.473907,705,-13.564454078674316
1737840212.4972565,706,-13.619205474853516
1737841134.8994188,707,-13.647053718566896
1737842057.1801546,708,-13.50737190246582
1737842979.6309164,709,-12.96294116973877
1737843902.205663,710,-13.201025009155272
1737844824.6095345,711,-12.96536922454834
1737845747.1344414,712,-13.357427597045898
1737846669.621693,713,-12.595006942749023
1737847591.5963502,714,-13.188628196716309
1737848513.432059,715,-13.17600440979004
1737849435.9767418,716,-12.39774227142334
1737850358.525459,717,-13.24215316772461
1737851281.1079352,718,-13.34760570526123
1737852203.0710008,719,-13.388567924499512
1737853125.1193674,720,-13.37803077697754
1737854047.0475855,721,-13.266104698181152
1737854969.5330052,722,-13.338769912719728
1737855891.9606495,723,-13.32201862335205
1737856814.4173176,724,-13.239331245422363
1737857736.923565,725,-13.459896087646484
1737858659.113607,726,-13.321118354797363
1737859581.4731424,727,-13.551284790039062
1737860502.8572044,728,-13.421624183654783
1737861424.2457054,729,-13.507253646850586
1737862345.9904745,730,-12.8679780960083
1737863267.8859897,731,-13.418917655944824
1737864188.3764508,732,-13.58788013458252
1737865108.7739124,733,-13.483226776123049
1737866029.3213954,734,-13.075522422790527
1737866949.7217176,735,-12.719364166259766
1737867870.0703654,736,-12.794472694396973
1737868790.407608,737,-13.03911018371582
1737869710.971828,738,-13.18785572052002
1737870631.210517,739,-13.139135360717772
1737871551.356248,740,-13.19097900390625
1737872471.4906664,741,-12.997515678405762
1737873391.920323,742,-13.474181175231934
1737874312.3717592,743,-13.478196144104004
1737875232.6968856,744,-13.267904281616213
1737876152.6043968,745,-13.361504554748535
1737877072.539566,746,-13.321202278137209
1737877992.8138154,747,-13.221983909606934
1737878913.2145982,748,-13.47555160522461
1737879833.7412295,749,-13.199407577514648
1737880754.4160042,750,-13.260209083557127
1737881674.8866987,751,-12.831061363220217
1737882595.5554576,752,-13.369890213012695
1737883515.974107,753,-13.267333030700684
1737884436.569636,754,-13.24382495880127
1737885357.1569114,755,-13.525135040283203
1737886277.5466206,756,-13.356481552124023
1737887197.9046593,757,-13.394315719604492
1737888118.347474,758,-13.220762252807615
1737889038.81749,759,-13.05006980895996
1737889959.3550825,760,-13.251340866088867
1737890879.730136,761,-12.081944465637209
1737891800.415225,762,-12.93873691558838
1737892720.9997838,763,-13.386474609375
1737893641.6196382,764,-13.24955940246582
1737894562.0028243,765,-13.275476455688477
1737895484.7695425,766,-13.539366722106934
1737896407.3327703,767,-13.531973838806152
1737897329.4288225,768,-13.50891399383545
1737898251.2647731,769,-13.618544578552246
1737899173.401349,770,-13.357409477233888
1737900095.321603,771,-13.275467872619627
1737901017.0241363,772,-13.212380409240724
1737901940.187087,773,-13.433331489562988
1737902862.374895,774,-13.575400352478027
1737903784.5552227,775,-13.603424072265623
1737904706.6373286,776,-13.284725189208984
1737905628.6949527,777,-13.354387283325195
1737906550.981841,778,-13.449649810791016
1737907473.240773,779,-13.685346603393556
1737908395.6300824,780,-13.601733207702637
1737909318.0670772,781,-13.279585838317873
1737910240.4224691,782,-13.382261276245115
1737911162.624911,783,-13.385027885437012
1737912084.890987,784,-13.681320190429688
1737913007.103011,785,-13.546509742736816
1737913929.3388922,786,-13.055703163146973
1737914851.561734,787,-9.457640647888184
1737915773.887461,788,-10.056151390075684
1737916696.1784203,789,-10.94568920135498
1737917618.5431972,790,-11.57144832611084
1737918541.1487978,791,-12.425111770629885
1737919463.5051696,792,-10.790163040161133
1737920385.7648244,793,-11.940464973449709
1737921308.1236706,794,-12.934776306152344
1737922230.344606,795,-12.827569007873535
1737923152.7618878,796,-12.805523872375488
1737924074.8327098,797,-9.419109344482422
1737924996.973315,798,-9.62199592590332
1737925919.061704,799,-11.050272941589355
1737926841.4162006,800,-12.767319679260254
1737927763.510371,801,-10.914750099182127
1737928685.6849952,802,-10.086811065673828
1737929607.8527083,803,-11.539278030395508
1737930530.2577376,804,-12.458948135375977
1737931452.391374,805,-11.27694606781006
1737932374.7564511,806,-12.407174110412598
1737933296.9851973,807,-12.66092014312744
1737934219.3550744,808,-12.09368133544922
1737935141.5632627,809,-12.771451950073242
1737936063.930946,810,-12.4798583984375
1737936986.1414497,811,-11.654104232788086
1737937908.44102,812,-12.003575325012209
1737938830.2807028,813,-12.247798919677734
1737939752.19264,814,-11.1699857711792
1737940673.957037,815,-11.927101135253906
1737941596.2670364,816,-12.814002990722656
1737942518.5576866,817,-12.222823143005373
1737943440.9235344,818,-12.850982666015623
1737944363.1150274,819,-12.944683074951172
1737945285.3809602,820,-12.823233604431152
1737946207.6372802,821,-12.30983066558838
1737947128.1696663,822,-12.941701889038086
1737948048.4322577,823,-12.51542854309082
1737948968.9431417,824,-11.797106742858888
